MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,Epochs
0.15463687,0.028904805,0.17001413,160.97630262374878,0.3693854572218115,Cockatoo_assembly_Valencia_start0_2160,50,cgan,2
0.12192002,0.058740016,0.2423634,404.6616554260254,0.17137981446461548,Cockatoo_assembly_Valencia_start0_2160,70,oridata,2
0.11174846,0.016886214,0.12994696,181.01506233215332,0.7617934613722634,Cockatoo_assembly_Valencia_start0_2160,70,wgan,2
0.07843105,0.028274246,0.16814947,297.4196434020996,0.6011473687134915,Cockatoo_assembly_Valencia_start0_2160,70,diffts,6
0.04442112,0.0069112238,0.08313377,134.77303981781006,0.9025063337372706,Cockatoo_assembly_Valencia_start0_2160,70,diffts-fft,6
0.118564695,0.026218457,0.16192114,256.4206600189209,0.6301474646475331,Cockatoo_assembly_Valencia_start0_2160,70,timegan,2
0.03698976,0.0029712834,0.05450948,65.7637357711792,0.9580853869244711,Cockatoo_assembly_Valencia_start0_2160,70,cgan,2
0.20150921,0.08353861,0.28903046,314.47696685791016,-0.4822844315766788,Cockatoo_assembly_Valencia_start0_2160,80,oridata,2
0.1291132,0.025445007,0.1595149,126.24005079269409,0.5485113268612536,Cockatoo_assembly_Valencia_start0_2160,80,wgan,2
0.07423713,0.016421724,0.12814727,126.39846801757812,0.7086177364140118,Cockatoo_assembly_Valencia_start0_2160,80,diffts,6
0.060141217,0.010185297,0.100922234,74.79448914527893,0.8192751024043765,Cockatoo_assembly_Valencia_start0_2160,80,diffts-fft,6
0.1446448,0.04137184,0.20340069,230.33182621002197,0.2659104003109364,Cockatoo_assembly_Valencia_start0_2160,80,timegan,2
0.1480778,0.04179973,0.20444983,222.88918495178223,0.25831782934285363,Cockatoo_assembly_Valencia_start0_2160,80,cgan,2
0.37186143,0.20977908,0.45801646,1386.3189697265625,-0.874237832814647,Cockatoo_assembly_Valencia_start0_2160,90,oridata,2
0.061012283,0.007332517,0.08563012,222.95899391174316,0.934488797579457,Cockatoo_assembly_Valencia_start0_2160,90,wgan,2
0.17316228,0.04830571,0.2197856,660.5746269226074,0.5684203434258626,Cockatoo_assembly_Valencia_start0_2160,90,diffts,6
0.112590246,0.0216283,0.14706562,427.17442512512207,0.8067653880862459,Cockatoo_assembly_Valencia_start0_2160,90,diffts-fft,6
0.13044931,0.025487028,0.15964657,460.258150100708,0.7722901799897415,Cockatoo_assembly_Valencia_start0_2160,90,timegan,2
0.042731352,0.00529048,0.07273568,84.38723683357239,0.9527330482024468,Cockatoo_assembly_Valencia_start0_2160,90,cgan,2
0.14001544,0.030701114,0.17521733,54.27997708320618,0.10603448458728992,Cockatoo_assembly_Valencia_start8000_2160,20,oridata,2
0.12050273,0.0226306,0.1504347,48.43798577785492,0.3410344552184861,Cockatoo_assembly_Valencia_start8000_2160,20,wgan,2
0.09306681,0.015761929,0.12554651,30.619016289711,0.5410387828160403,Cockatoo_assembly_Valencia_start8000_2160,20,diffts,6
0.10705213,0.0181583,0.13475274,37.10766136646271,0.4712604015941082,Cockatoo_assembly_Valencia_start8000_2160,20,diffts-fft,6
0.11891182,0.025709385,0.16034146,52.52566337585449,0.251385326981842,Cockatoo_assembly_Valencia_start8000_2160,20,timegan,2
0.117941625,0.022242384,0.14913881,48.03086519241333,0.3523386961108933,Cockatoo_assembly_Valencia_start8000_2160,20,cgan,2
0.224516,0.06409915,0.2531781,60.00857353210449,-0.9303208966009675,Cockatoo_assembly_Valencia_start8000_2160,30,oridata,2
0.12473955,0.029643271,0.17217222,66.70005917549133,0.1073043571807536,Cockatoo_assembly_Valencia_start8000_2160,30,wgan,2
0.11263537,0.022561178,0.1502038,38.245320320129395,0.3205789042031535,Cockatoo_assembly_Valencia_start8000_2160,30,diffts,6
0.09678798,0.016516514,0.12851658,37.45353817939758,0.5026115523467918,Cockatoo_assembly_Valencia_start8000_2160,30,diffts-fft,6
0.13360117,0.02777875,0.16666958,61.06433868408203,0.16345365173925663,Cockatoo_assembly_Valencia_start8000_2160,30,timegan,2
0.12950462,0.027259018,0.16510305,59.680020809173584,0.17910523622021413,Cockatoo_assembly_Valencia_start8000_2160,30,cgan,2
0.1248676,0.02994529,0.17304708,64.2493486404419,0.12631735109332587,Cockatoo_assembly_Valencia_start8000_2160,40,oridata,2
0.1214004,0.025270632,0.15896739,56.785017251968384,0.2627049781321209,Cockatoo_assembly_Valencia_start8000_2160,40,wgan,2
0.11144598,0.022796376,0.15098469,32.641395926475525,0.3348937770577909,Cockatoo_assembly_Valencia_start8000_2160,40,diffts,6
0.09959162,0.017863123,0.133653,35.94159781932831,0.4788262413767129,Cockatoo_assembly_Valencia_start8000_2160,40,diffts-fft,6
0.12071352,0.02442058,0.15627086,56.423747539520264,0.2875060823569343,Cockatoo_assembly_Valencia_start8000_2160,40,timegan,2
0.12639248,0.026435692,0.16259056,57.91583061218262,0.22871321239493048,Cockatoo_assembly_Valencia_start8000_2160,40,cgan,2
0.12579587,0.0307217,0.17527607,59.00581479072571,0.10410759490723509,Cockatoo_assembly_Valencia_start8000_2160,50,oridata,2
0.12323074,0.025444504,0.15951334,52.88545489311218,0.25799879323933417,Cockatoo_assembly_Valencia_start8000_2160,50,wgan,2
0.10591641,0.018901818,0.13748388,31.847676634788513,0.4487936583019714,Cockatoo_assembly_Valencia_start8000_2160,50,diffts,6
0.10034899,0.016996378,0.13037015,32.550591230392456,0.5043592542784352,Cockatoo_assembly_Valencia_start8000_2160,50,diffts-fft,6
0.12881953,0.025636448,0.16011386,49.41096603870392,0.25240138293918113,Cockatoo_assembly_Valencia_start8000_2160,50,timegan,2
0.1273426,0.025528608,0.15977675,52.077627182006836,0.2555462094001898,Cockatoo_assembly_Valencia_start8000_2160,50,cgan,2
0.15248811,0.033772558,0.18377312,46.932804584503174,0.08117709331966227,Cockatoo_assembly_Valencia_start8000_2160,70,oridata,2
0.12726778,0.024230288,0.15566081,44.12299692630768,0.3407859375273289,Cockatoo_assembly_Valencia_start8000_2160,70,wgan,2
0.12851019,0.025561249,0.15987885,37.15545833110809,0.30457550540481615,Cockatoo_assembly_Valencia_start8000_2160,70,diffts,6
0.11909359,0.02306403,0.15186846,33.38856101036072,0.37251536536364893,Cockatoo_assembly_Valencia_start8000_2160,70,diffts-fft,6
0.12789899,0.025973005,0.16116142,46.567556262016296,0.2933732158429232,Cockatoo_assembly_Valencia_start8000_2160,70,timegan,2
0.12887625,0.025831277,0.16072111,42.01130270957947,0.29722908785352975,Cockatoo_assembly_Valencia_start8000_2160,70,cgan,2
0.15242663,0.04490647,0.21191147,98.34673404693604,-0.3612628474179116,Cockatoo_assembly_Valencia_start8000_2160,80,oridata,2
0.12832507,0.025001852,0.15811974,68.33285689353943,0.24211164474645674,Cockatoo_assembly_Valencia_start8000_2160,80,wgan,2
0.0969372,0.016219685,0.12735653,52.2480309009552,0.5083280058027251,Cockatoo_assembly_Valencia_start8000_2160,80,diffts,6
0.09181472,0.015065998,0.12274363,50.43668746948242,0.5433000342824754,Cockatoo_assembly_Valencia_start8000_2160,80,diffts-fft,6
0.12922078,0.029198844,0.1708767,78.79288792610168,0.11488706027488993,Cockatoo_assembly_Valencia_start8000_2160,80,timegan,2
0.12770365,0.025476716,0.15961428,71.69418931007385,0.22771691337769406,Cockatoo_assembly_Valencia_start8000_2160,80,cgan,2
0.115441084,0.02346625,0.15318698,38.11415731906891,0.24612393425117818,Cockatoo_assembly_Valencia_start8000_2160,90,oridata,2
0.13478604,0.025885377,0.16088933,35.01771092414856,0.16840719892771439,Cockatoo_assembly_Valencia_start8000_2160,90,wgan,2
0.09728571,0.01592488,0.12619382,28.25530767440796,0.48839774615819254,Cockatoo_assembly_Valencia_start8000_2160,90,diffts,6
0.087414935,0.0131895915,0.11484595,20.772784948349,0.5762715313583979,Cockatoo_assembly_Valencia_start8000_2160,90,diffts-fft,6
0.11386516,0.020159746,0.14198501,33.29992592334747,0.3523485507238501,Cockatoo_assembly_Valencia_start8000_2160,90,timegan,2
