MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,Epochs,MAPE_original
0.25615087,0.0836837,0.28928134,8.546790480613708,-0.5579407727400219,Cockatoo_assembly_Valencia_start8000_720,20,wgan,2,68.37432384490967
0.16856143,0.045277767,0.21278574,10.03894954919815,0.1570630712572045,Cockatoo_assembly_Valencia_start8000_720,20,diffts,2,80.3115963935852
0.1532645,0.038511924,0.19624455,9.239423274993896,0.2830228274618322,Cockatoo_assembly_Valencia_start8000_720,20,diffts-fft,6,73.91538619995117
0.20099963,0.054421607,0.2332844,9.243014454841614,-0.0131679542936922,Cockatoo_assembly_Valencia_start8000_720,20,timegan,2,73.94411563873291
0.19774705,0.052786507,0.22975314,9.302638471126556,0.0172728192599095,Cockatoo_assembly_Valencia_start8000_720,20,cgan,2,74.42110776901245
0.26900345,0.09470155,0.30773616,9.402436017990112,-0.7758458729161504,Cockatoo_assembly_Valencia_start8000_720,30,oridata,2,75.2194881439209
0.2153476,0.06196489,0.24892749,10.696221888065338,-0.1619671187742064,Cockatoo_assembly_Valencia_start8000_720,30,wgan,2,85.5697751045227
0.1668936,0.044917148,0.21193665,11.599139124155045,0.1577125944899423,Cockatoo_assembly_Valencia_start8000_720,30,diffts,2,92.79311299324036
0.15759611,0.040854502,0.20212497,11.074452102184296,0.2338953969383612,Cockatoo_assembly_Valencia_start8000_720,30,diffts-fft,6,88.59561681747437
0.2317103,0.09342478,0.30565467,17.401917278766632,-0.7519038576042658,Cockatoo_assembly_Valencia_start8000_720,30,timegan,2,139.21533823013306
0.20548373,0.07207328,0.26846468,15.51697850227356,-0.3515199450954929,Cockatoo_assembly_Valencia_start8000_720,30,cgan,2,124.13582801818848
0.20532571,0.0701836,0.26492187,14.913561940193174,-0.3344148512223908,Cockatoo_assembly_Valencia_start8000_720,40,oridata,2,119.3084955215454
0.18497737,0.052744694,0.22966214,12.393485754728317,-0.0028455644329714,Cockatoo_assembly_Valencia_start8000_720,40,wgan,2,99.14788603782654
0.16014186,0.04923913,0.22189891,12.146520614624025,0.0638063792712309,Cockatoo_assembly_Valencia_start8000_720,40,diffts,2,97.1721649169922
0.14938477,0.039960403,0.19990098,10.43154001235962,0.2402247090240689,Cockatoo_assembly_Valencia_start8000_720,40,diffts-fft,6,83.45232009887695
0.19119571,0.053289495,0.23084518,11.32786050438881,-0.0132039379200243,Cockatoo_assembly_Valencia_start8000_720,40,timegan,2,90.62288403511047
0.21954092,0.06437337,0.25371906,10.438322275876999,-0.223943860553379,Cockatoo_assembly_Valencia_start8000_720,40,cgan,2,83.50657820701599
0.22516648,0.06604762,0.25699732,9.125010669231415,-0.2271514045847045,Cockatoo_assembly_Valencia_start8000_720,50,oridata,2,73.00008535385132
0.20611997,0.056949057,0.23864001,9.302133321762085,-0.0581020012489545,Cockatoo_assembly_Valencia_start8000_720,50,wgan,2,74.41706657409668
0.16992143,0.04497471,0.21207242,9.897029399871826,0.1643789533245966,Cockatoo_assembly_Valencia_start8000_720,50,diffts,2,79.17623519897461
0.15676087,0.038327288,0.19577356,8.992178738117218,0.287886727084913,Cockatoo_assembly_Valencia_start8000_720,50,diffts-fft,6,71.93742990493774
0.22484474,0.06613157,0.2571606,9.16093960404396,-0.2287111488956279,Cockatoo_assembly_Valencia_start8000_720,50,timegan,2,73.28751683235168
0.19897236,0.052362513,0.22882856,9.144986420869827,0.0271150467913501,Cockatoo_assembly_Valencia_start8000_720,50,cgan,2,73.15989136695862
0.24910662,0.0780158,0.2793131,6.974490731954575,-0.5769659347813945,Cockatoo_assembly_Valencia_start8000_720,70,oridata,2,55.7959258556366
0.16381998,0.04799535,0.2190784,7.790213078260422,0.0298499281053435,Cockatoo_assembly_Valencia_start8000_720,70,wgan,2,62.321704626083374
0.17296605,0.042706203,0.20665479,7.047263532876968,0.1367616282269804,Cockatoo_assembly_Valencia_start8000_720,70,diffts,2,56.37810826301575
0.14369126,0.033470847,0.18295039,6.203790754079819,0.3234397521009745,Cockatoo_assembly_Valencia_start8000_720,70,diffts-fft,6,49.63032603263855
0.20237568,0.054287456,0.23299669,7.016254961490631,-0.0973350041324794,Cockatoo_assembly_Valencia_start8000_720,70,timegan,2,56.13003969192505
0.19013183,0.048764117,0.22082599,6.947492808103561,0.0143105069800294,Cockatoo_assembly_Valencia_start8000_720,70,cgan,2,55.57994246482849
0.18905406,0.053652145,0.23162933,11.62191778421402,-0.0605388216280238,Cockatoo_assembly_Valencia_start8000_720,80,oridata,2,92.97534227371216
0.19095396,0.05024795,0.22416054,9.937095642089844,0.0067518207328962,Cockatoo_assembly_Valencia_start8000_720,80,wgan,2,79.49676513671875
0.17121895,0.049593497,0.22269598,11.301691085100176,0.0196882809809091,Cockatoo_assembly_Valencia_start8000_720,80,diffts,2,90.4135286808014
0.14497034,0.033687428,0.18354136,8.215304464101791,0.3341026358900004,Cockatoo_assembly_Valencia_start8000_720,80,diffts-fft,6,65.72243571281433
0.18683657,0.050622016,0.22499336,10.703010857105255,-0.0006423219868598,Cockatoo_assembly_Valencia_start8000_720,80,timegan,2,85.62408685684204
0.20683181,0.057724755,0.24025977,9.825175255537033,-0.1410418114946687,Cockatoo_assembly_Valencia_start8000_720,80,cgan,2,78.60140204429626
0.2353701,0.06968402,0.26397732,6.035056710243225,-0.4106517151551023,Cockatoo_assembly_Valencia_start8000_720,90,oridata,2,48.2804536819458
0.1783311,0.04232471,0.20572971,6.127489730715752,0.1431978311552537,Cockatoo_assembly_Valencia_start8000_720,90,wgan,2,49.01991784572601
0.16617839,0.03936935,0.19841711,5.958649888634682,0.2030247486149072,Cockatoo_assembly_Valencia_start8000_720,90,diffts,2,47.669199109077454
0.11928495,0.026902331,0.1640193,4.467429220676422,0.4554014375991043,Cockatoo_assembly_Valencia_start8000_720,90,diffts-fft,6,35.73943376541138
0.17725244,0.042783074,0.2068407,6.0403972864151,0.1339188727685415,Cockatoo_assembly_Valencia_start8000_720,90,timegan,2,48.3231782913208
0.20430867,0.053415284,0.23111747,6.066777557134629,-0.0813148140525965,Cockatoo_assembly_Valencia_start8000_720,90,cgan,2,48.53422045707703
0.30187905,0.11048282,0.33238956,340.7422065734863,-0.0205918055950704,Cockatoo_industrial_Nathaniel_start6000_720,20,oridata,2,2725.9376525878906
0.2745764,0.0934239,0.30565324,252.28135585784912,0.1369909547782775,Cockatoo_industrial_Nathaniel_start6000_720,20,wgan,2,2018.250846862793
0.13315329,0.027279994,0.16516656,104.47275638580322,0.7479993820720034,Cockatoo_industrial_Nathaniel_start6000_720,20,diffts,2,835.7820510864258
0.10832465,0.018387716,0.13560131,66.61742329597473,0.830142336193538,Cockatoo_industrial_Nathaniel_start6000_720,20,diffts-fft,6,532.9393863677979
0.26802954,0.089471325,0.29911757,243.1363582611084,0.173503169897219,Cockatoo_industrial_Nathaniel_start6000_720,20,timegan,2,1945.0908660888672
0.2649825,0.08531369,0.29208508,268.7819719314575,0.2119095310357023,Cockatoo_industrial_Nathaniel_start6000_720,20,cgan,2,2150.25577545166
