MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,Epochs
0.14603589475154877,0.033224765211343765,0.1822766172918067,166.7297601699829,0.16208183765411377,Cockatoo_assembly_Valencia_start0_2160,30,wgan,2
0.17078432440757751,0.035604462027549744,0.1886914466200038,139.34731483459473,0.10206663608551025,Cockatoo_assembly_Valencia_start0_2160,30,diffts,2
0.17735294997692108,0.035795748233795166,0.18919764330930544,124.80840682983398,0.09724241495132446,Cockatoo_assembly_Valencia_start0_2160,30,diffts-fft,5
0.1401088982820511,0.037356745451688766,0.19327893173258373,189.10425901412964,0.05787456035614014,Cockatoo_assembly_Valencia_start0_2160,30,timegan,2
0.113204725086689,0.035740967839956284,0.18905281759327547,190.43985605239868,0.09862393140792847,Cockatoo_assembly_Valencia_start0_2160,30,cgan,2
0.13743077218532562,0.06382083147764206,0.25262785174568947,295.00625133514404,-0.16928505897521973,Cockatoo_assembly_Valencia_start0_2160,40,oridata,2
0.1407097578048706,0.03557867184281349,0.18862309466980307,209.68194007873535,0.3481500744819641,Cockatoo_assembly_Valencia_start0_2160,40,wgan,2
0.12014835327863693,0.042247969657182693,0.20554310899950573,232.34539031982422,0.22595936059951782,Cockatoo_assembly_Valencia_start0_2160,40,diffts,2
0.06550706923007965,0.013036324642598629,0.11417672548553243,103.19913625717163,0.7611566781997681,Cockatoo_assembly_Valencia_start0_2160,40,diffts-fft,5
0.14557580649852753,0.03890731930732727,0.19724938354105767,221.66364192962646,0.28716468811035156,Cockatoo_assembly_Valencia_start0_2160,40,timegan,2
0.10136858373880386,0.019972844049334526,0.14132531284003771,110.171377658844,0.6340701580047607,Cockatoo_assembly_Valencia_start0_2160,40,cgan,2
0.09471765160560608,0.040377844125032425,0.20094239006499456,259.99274253845215,0.11907881498336792,Cockatoo_assembly_Valencia_start0_2160,50,oridata,2
0.08345521986484528,0.02590017206966877,0.160935303987872,206.47473335266113,0.43493735790252686,Cockatoo_assembly_Valencia_start0_2160,50,wgan,2
0.15550564229488373,0.02909647673368454,0.17057689390326153,158.50540399551392,0.36520373821258545,Cockatoo_assembly_Valencia_start0_2160,50,diffts,2
0.058961331844329834,0.008296904154121876,0.09108734354520323,112.48799562454224,0.8189868927001953,Cockatoo_assembly_Valencia_start0_2160,50,diffts-fft,5
0.17162026464939117,0.043029144406318665,0.20743467503365648,227.75304317474365,0.06123554706573486,Cockatoo_assembly_Valencia_start0_2160,50,timegan,2
0.086870476603508,0.011430745013058186,0.1069146622922141,86.04266047477722,0.7506160736083984,Cockatoo_assembly_Valencia_start0_2160,50,cgan,2
0.12386524677276611,0.05914727598428726,0.2432021298925798,407.71427154541016,0.16563493013381958,Cockatoo_assembly_Valencia_start0_2160,70,oridata,2
0.13780716061592102,0.028697596862912178,0.16940365067764088,257.7010154724121,0.5951753854751587,Cockatoo_assembly_Valencia_start0_2160,70,wgan,2
0.08442498743534088,0.029465779662132263,0.1716559922115516,287.28911876678467,0.5843389630317688,Cockatoo_assembly_Valencia_start0_2160,70,diffts,2
0.0658256858587265,0.0155815863981843,0.12482622480145869,212.3812437057495,0.780197262763977,Cockatoo_assembly_Valencia_start0_2160,70,diffts-fft,5
0.13958871364593506,0.04525870084762573,0.21274092424267066,355.01179695129395,0.3615550398826599,Cockatoo_assembly_Valencia_start0_2160,70,timegan,2
0.07516507059335709,0.014996815472841263,0.12246148567137859,188.8919234275818,0.7884464263916016,Cockatoo_assembly_Valencia_start0_2160,70,cgan,2
0.18121685087680817,0.0755772665143013,0.2749131981449805,302.8903007507324,-0.3410205841064453,Cockatoo_assembly_Valencia_start0_2160,80,oridata,2
0.1446131467819214,0.0465126670897007,0.21566795563945215,246.26116752624512,0.1746930480003357,Cockatoo_assembly_Valencia_start0_2160,80,wgan,2
0.12468796968460083,0.04407494142651558,0.20994032825190015,238.75696659088135,0.21794730424880981,Cockatoo_assembly_Valencia_start0_2160,80,diffts,2
0.07493221759796143,0.015091482549905777,0.12284739537290067,116.91614389419556,0.732221245765686,Cockatoo_assembly_Valencia_start0_2160,80,diffts-fft,5
0.1484978348016739,0.0465497225522995,0.2157538471320952,249.06766414642334,0.17403554916381836,Cockatoo_assembly_Valencia_start0_2160,80,timegan,2
0.15524478256702423,0.05145405977964401,0.2268348733763043,262.8181219100952,0.08701443672180176,Cockatoo_assembly_Valencia_start0_2160,80,cgan,2
0.41175347566604614,0.2685309052467346,0.5181996770036957,1582.4597358703613,-1.3991467952728271,Cockatoo_assembly_Valencia_start0_2160,90,oridata,2
0.1946471780538559,0.0545387864112854,0.23353540718975657,690.773344039917,0.5127319097518921,Cockatoo_assembly_Valencia_start0_2160,90,wgan,2
0.29913029074668884,0.14282934367656708,0.37792769636078155,1141.9644355773926,-0.27608609199523926,Cockatoo_assembly_Valencia_start0_2160,90,diffts,2
0.1888938695192337,0.05639304965734482,0.2374722081788621,716.8495178222656,0.49616527557373047,Cockatoo_assembly_Valencia_start0_2160,90,diffts-fft,5
0.22733174264431,0.07731524109840393,0.2780561833486246,846.1297035217285,0.3092392683029175,Cockatoo_assembly_Valencia_start0_2160,90,timegan,2
0.05740418657660484,0.009948119521141052,0.0997402602821,81.00765347480774,0.9111201167106628,Cockatoo_assembly_Valencia_start0_2160,90,cgan,2
0.12537294626235962,0.02841942198574543,0.16858060975612063,56.19140267372131,0.17247354984283447,Cockatoo_assembly_Valencia_start8000_2160,20,oridata,2
0.12833251059055328,0.025255367159843445,0.15891937314199123,51.072877645492554,0.2646055817604065,Cockatoo_assembly_Valencia_start8000_2160,20,wgan,2
0.13103313744068146,0.025005949661135674,0.15813269636964922,47.486698627471924,0.2718682289123535,Cockatoo_assembly_Valencia_start8000_2160,20,diffts,2
0.09466526657342911,0.017045971006155014,0.1305602198456904,36.89444959163666,0.5036495923995972,Cockatoo_assembly_Valencia_start8000_2160,20,diffts-fft,5
0.1261492669582367,0.02849910408258438,0.16881677666210898,55.23005127906799,0.17015331983566284,Cockatoo_assembly_Valencia_start8000_2160,20,timegan,2
0.13003866374492645,0.02652725763618946,0.1628719056074112,52.60903239250183,0.22757023572921753,Cockatoo_assembly_Valencia_start8000_2160,20,cgan,2
0.23269695043563843,0.06875758618116379,0.2622166779233613,61.00114583969116,-1.070608139038086,Cockatoo_assembly_Valencia_start8000_2160,30,oridata,2
0.13345515727996826,0.02923816256225109,0.1709917031971174,63.16943168640137,0.11950403451919556,Cockatoo_assembly_Valencia_start8000_2160,30,wgan,2
0.13608521223068237,0.026677504181861877,0.1633324957926679,54.24221158027649,0.19661718606948853,Cockatoo_assembly_Valencia_start8000_2160,30,diffts,2
0.09537452459335327,0.016395438462495804,0.12804467369826752,42.95520782470703,0.5062576532363892,Cockatoo_assembly_Valencia_start8000_2160,30,diffts-fft,5
0.1241319477558136,0.028249559924006462,0.1680760539874924,64.86262679100037,0.14927542209625244,Cockatoo_assembly_Valencia_start8000_2160,30,timegan,2
0.12486571073532104,0.02784726954996586,0.16687501176019692,63.74381184577942,0.16139018535614014,Cockatoo_assembly_Valencia_start8000_2160,30,cgan,2
0.1269102692604065,0.032169364392757416,0.1793582013534854,67.46752858161926,0.0614277720451355,Cockatoo_assembly_Valencia_start8000_2160,40,oridata,2
0.11978229880332947,0.026550045236945152,0.16294184618122243,60.446178913116455,0.22537684440612793,Cockatoo_assembly_Valencia_start8000_2160,40,wgan,2
0.10844829678535461,0.019608350470662117,0.14002981993369168,40.72885811328888,0.42790746688842773,Cockatoo_assembly_Valencia_start8000_2160,40,diffts,2
0.09029779583215714,0.015222336165606976,0.12337883191863576,38.158270716667175,0.5558736324310303,Cockatoo_assembly_Valencia_start8000_2160,40,diffts-fft,5
0.13308417797088623,0.02870831824839115,0.1694352922162061,60.20026206970215,0.16240715980529785,Cockatoo_assembly_Valencia_start8000_2160,40,timegan,2
0.13590411841869354,0.030036630108952522,0.17331079051505283,61.35447025299072,0.12365233898162842,Cockatoo_assembly_Valencia_start8000_2160,40,cgan,2
0.12608788907527924,0.030033474788069725,0.17330168720491362,58.186984062194824,0.12417721748352051,Cockatoo_assembly_Valencia_start8000_2160,50,oridata,2
0.13245949149131775,0.026835370808839798,0.16381505061757848,52.08057165145874,0.21743887662887573,Cockatoo_assembly_Valencia_start8000_2160,50,wgan,2
0.11164884269237518,0.019436417147517204,0.13941455141956025,35.566446185112,0.43320387601852417,Cockatoo_assembly_Valencia_start8000_2160,50,diffts,2
0.10109807550907135,0.016847770661115646,0.1297989624808906,35.915812849998474,0.5086928606033325,Cockatoo_assembly_Valencia_start8000_2160,50,diffts-fft,5
0.14074502885341644,0.0293092280626297,0.17119938102291637,50.9824275970459,0.14529740810394287,Cockatoo_assembly_Valencia_start8000_2160,50,timegan,2
0.12486469745635986,0.024716878309845924,0.15721602434181423,51.36052966117859,0.2792174220085144,Cockatoo_assembly_Valencia_start8000_2160,50,cgan,2
0.1544993668794632,0.03482753410935402,0.1866213656293245,47.98140525817871,0.0524752140045166,Cockatoo_assembly_Valencia_start8000_2160,70,oridata,2
0.12896370887756348,0.024997880682349205,0.1581071809955171,45.07916271686554,0.3199027180671692,Cockatoo_assembly_Valencia_start8000_2160,70,wgan,2
0.10073963552713394,0.017286671325564384,0.13147878659907228,35.786983370780945,0.5296953916549683,Cockatoo_assembly_Valencia_start8000_2160,70,diffts,2
0.0979524627327919,0.01648956909775734,0.1284117171357713,33.93083214759827,0.551381528377533,Cockatoo_assembly_Valencia_start8000_2160,70,diffts-fft,5
0.12760989367961884,0.025694923475384712,0.16029636139159464,46.179935336112976,0.30093884468078613,Cockatoo_assembly_Valencia_start8000_2160,70,timegan,2
0.12201423943042755,0.02495468035340309,0.15797050469439886,45.40999233722687,0.3210780620574951,Cockatoo_assembly_Valencia_start8000_2160,70,cgan,2
0.18823860585689545,0.061032820492982864,0.24704821491559673,113.53992223739624,-0.8501056432723999,Cockatoo_assembly_Valencia_start8000_2160,80,oridata,2
0.13101887702941895,0.02656068280339241,0.16297448513001173,71.78060412406921,0.19485831260681152,Cockatoo_assembly_Valencia_start8000_2160,80,wgan,2
0.10624177008867264,0.02136058174073696,0.14615259744779413,64.5531177520752,0.35249048471450806,Cockatoo_assembly_Valencia_start8000_2160,80,diffts,2
0.09478390961885452,0.016523955389857292,0.12854553819505868,54.77343797683716,0.4991045594215393,Cockatoo_assembly_Valencia_start8000_2160,80,diffts-fft,5
0.13194769620895386,0.029158782213926315,0.17075942789177503,78.44550609588623,0.11610138416290283,Cockatoo_assembly_Valencia_start8000_2160,80,timegan,2
0.1369718611240387,0.027644436806440353,0.16626616254199275,71.83489203453064,0.1620061993598938,Cockatoo_assembly_Valencia_start8000_2160,80,cgan,2
0.12431783229112625,0.0246183630079031,0.15690239962442606,38.5580450296402,0.20911121368408203,Cockatoo_assembly_Valencia_start8000_2160,90,oridata,2
0.1379680186510086,0.02698720060288906,0.16427781530958177,35.40426194667816,0.1330099105834961,Cockatoo_assembly_Valencia_start8000_2160,90,wgan,2
0.10448984056711197,0.017913151532411575,0.13384002216232474,32.160598039627075,0.4245225787162781,Cockatoo_assembly_Valencia_start8000_2160,90,diffts,2
0.09409366548061371,0.014536185190081596,0.12056610298952851,25.49464702606201,0.5330109596252441,Cockatoo_assembly_Valencia_start8000_2160,90,diffts-fft,5
0.12740449607372284,0.02480401284992695,0.157492897776144,35.83274483680725,0.20314699411392212,Cockatoo_assembly_Valencia_start8000_2160,90,timegan,2
0.10182363539934158,0.017418447881937027,0.1319789675741443,31.209802627563477,0.4404154419898987,Cockatoo_assembly_Valencia_start8000_2160,90,cgan,2
0.2827671766281128,0.08356191217899323,0.28907077365066364,273.6291170120239,-1.2108776569366455,Cockatoo_industrial_Nathaniel_start0_2160,20,oridata,2
0.07531385868787766,0.025364885106682777,0.15926357118526124,352.61926651000977,0.3288969397544861,Cockatoo_industrial_Nathaniel_start0_2160,20,wgan,2
0.06829985976219177,0.010146670043468475,0.10073068074558256,62.85647749900818,0.7315398454666138,Cockatoo_industrial_Nathaniel_start0_2160,20,diffts,2
0.053728628903627396,0.00821809284389019,0.09065369735366666,51.19319558143616,0.7825660705566406,Cockatoo_industrial_Nathaniel_start0_2160,20,diffts-fft,5
0.07848703861236572,0.02953326888382435,0.17185246254803668,382.15601444244385,0.2186099886894226,Cockatoo_industrial_Nathaniel_start0_2160,20,timegan,2
0.06703488528728485,0.024409590288996696,0.1562356882693474,347.29723930358887,0.35417211055755615,Cockatoo_industrial_Nathaniel_start0_2160,20,cgan,2
0.42220255732536316,0.1853264570236206,0.430495594662269,376.60694122314453,-1.7301099300384521,Cockatoo_industrial_Nathaniel_start0_2160,30,oridata,2
0.14959602057933807,0.052443526685237885,0.22900551671354533,612.4593257904053,0.22743576765060425,Cockatoo_industrial_Nathaniel_start0_2160,30,wgan,2
0.2135024070739746,0.05203692987561226,0.22811604475707592,113.69071006774902,0.23342549800872803,Cockatoo_industrial_Nathaniel_start0_2160,30,diffts,2
0.18553218245506287,0.039389461278915405,0.19846778398247764,87.07366585731506,0.41973984241485596,Cockatoo_industrial_Nathaniel_start0_2160,30,diffts-fft,5
0.20781733095645905,0.05829386040568352,0.24144121521745934,541.1035060882568,0.14125239849090576,Cockatoo_industrial_Nathaniel_start0_2160,30,timegan,2
0.17372973263263702,0.046169281005859375,0.2148703818720937,494.3662643432617,0.31986385583877563,Cockatoo_industrial_Nathaniel_start0_2160,30,cgan,2
0.2240821123123169,0.10290883481502533,0.32079406917059006,1242.1778678894043,0.04046446084976196,Cockatoo_industrial_Nathaniel_start0_2160,40,oridata,2
0.1667582094669342,0.06865003705024719,0.26201152083495716,1015.1534080505371,0.3598979711532593,Cockatoo_industrial_Nathaniel_start0_2160,40,wgan,2
0.073318712413311,0.01828821375966072,0.13523392237031626,231.56895637512207,0.8294782638549805,Cockatoo_industrial_Nathaniel_start0_2160,40,diffts,2
0.05946914479136467,0.01457748468965292,0.12073725477106442,151.15795135498047,0.864077627658844,Cockatoo_industrial_Nathaniel_start0_2160,40,diffts-fft,5
