MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,Epochs,MAPE_original
0.13558695,0.029420143,0.171523,8.007717877626419,0.114023797776656,Cockatoo_assembly_Valencia_start8000_2160,30,TIMEGAN,2,64.06174302101135
0.12725285,0.031613618,0.17780219,8.660249412059784,0.0479681071657595,Cockatoo_assembly_Valencia_start8000_2160,30,CGAN,2,69.28199529647827
0.13157275,0.033317093,0.1825297,7.673025131225586,0.0284218803825098,Cockatoo_assembly_Valencia_start8000_2160,50,Real Data,2,61.38420104980469
0.13909672,0.029307136,0.17119327,6.7357078194618225,0.1453584053710955,Cockatoo_assembly_Valencia_start8000_2160,50,VAEGAN,2,53.88566255569458
0.18289262,0.043578174,0.20875385,5.588367581367493,-0.2708071635864317,Cockatoo_assembly_Valencia_start8000_2160,50,DDPM,2,44.70694065093994
0.09663987,0.016020956,0.12657392,4.49509471654892,0.5328041357898694,Cockatoo_assembly_Valencia_start8000_2160,50,cddpm,5,35.96075773239136
0.13942641,0.029273663,0.17109548,6.595370918512344,0.1463345252770928,Cockatoo_assembly_Valencia_start8000_2160,50,TIMEGAN,2,52.762967348098755
0.14131537,0.029109856,0.1706161,6.600262969732284,0.1511113681905349,Cockatoo_assembly_Valencia_start8000_2160,50,CGAN,2,52.80210375785827
0.16263813,0.0384168,0.19600204,6.283696740865707,-0.0451750627392604,Cockatoo_assembly_Valencia_start8000_2160,70,Real Data,2,50.26957392692566
0.12527193,0.023392556,0.15294625,5.396746098995209,0.3635774381636641,Cockatoo_assembly_Valencia_start8000_2160,70,VAEGAN,2,43.17396879196167
0.12584801,0.024508305,0.15655129,5.489951744675636,0.3332221379730025,Cockatoo_assembly_Valencia_start8000_2160,70,DDPM,2,43.91961395740509
0.11842925,0.022923358,0.15140462,4.522306099534035,0.3763425418351567,Cockatoo_assembly_Valencia_start8000_2160,70,cddpm,5,36.17844879627228
0.13888635,0.030010004,0.17323396,6.16547055542469,0.1835418002911057,Cockatoo_assembly_Valencia_start8000_2160,70,TIMEGAN,2,49.32376444339752
0.13494383,0.028879456,0.16993956,5.95458559691906,0.214299667099732,Cockatoo_assembly_Valencia_start8000_2160,70,CGAN,2,47.63668477535248
0.12770419,0.026559196,0.16296993,5.059946328401566,0.1467599491942368,Cockatoo_assembly_Valencia_start8000_2160,90,Real Data,2,40.47957062721253
0.15246259,0.032096215,0.17915416,4.796558618545532,-0.0311221934339238,Cockatoo_assembly_Valencia_start8000_2160,90,VAEGAN,2,38.37246894836426
0.09992947,0.016887499,0.12995191,3.5232216119766235,0.4574727197576552,Cockatoo_assembly_Valencia_start8000_2160,90,DDPM,2,28.18577289581299
0.09892215,0.016225938,0.12738107,3.240228444337845,0.4787259791135636,Cockatoo_assembly_Valencia_start8000_2160,90,cddpm,5,25.92182755470276
0.13045716,0.025776822,0.16055162,4.71007339656353,0.1718944981094938,Cockatoo_assembly_Valencia_start8000_2160,90,TIMEGAN,2,37.68058717250824
0.11690712,0.02173704,0.14743486,4.490717500448227,0.3016766269526471,Cockatoo_assembly_Valencia_start8000_2160,90,CGAN,2,35.925740003585815
0.37130564,0.14326718,0.3785065,50.050413608551025,-1.1105198625585926,Cockatoo_industrial_Nathaniel_start0_2160,30,Real Data,2,400.4033088684082
0.17726438,0.0517274,0.22743659,66.30383133888245,0.2379853325014137,Cockatoo_industrial_Nathaniel_start0_2160,30,VAEGAN,2,530.4306507110596
0.29512513,0.0998454,0.31598324,18.39303970336914,-0.4708580225281036,Cockatoo_industrial_Nathaniel_start0_2160,30,DDPM,2,147.14431762695312
0.24453793,0.06959709,0.2638126,12.375368922948837,-0.0252594145263063,Cockatoo_industrial_Nathaniel_start0_2160,30,cddpm,5,99.0029513835907
0.22619173,0.060474332,0.2459153,58.13397169113159,0.1091310277107711,Cockatoo_industrial_Nathaniel_start0_2160,30,TIMEGAN,2,465.07177352905273
0.18406954,0.045000553,0.21213333,55.02099394798279,0.3370808159192039,Cockatoo_industrial_Nathaniel_start0_2160,30,CGAN,2,440.1679515838623
0.22126155,0.057285238,0.23934335,43.53978633880615,-0.5143040639193013,Cockatoo_industrial_Nathaniel_start0_2160,50,Real Data,2,348.3182907104492
0.093865775,0.025305878,0.15907821,41.47148132324219,0.3310528430992842,Cockatoo_industrial_Nathaniel_start0_2160,50,VAEGAN,2,331.7718505859375
0.068885975,0.012513606,0.11186423,14.02062326669693,0.6692096199631217,Cockatoo_industrial_Nathaniel_start0_2160,50,DDPM,2,112.16498613357544
0.0486417,0.0071935477,0.08481479,8.239834010601044,0.8098424879563761,Cockatoo_industrial_Nathaniel_start0_2160,50,cddpm,5,65.91867208480835
0.1503786,0.033081483,0.18188316,29.01114821434021,0.1255090953128308,Cockatoo_industrial_Nathaniel_start0_2160,50,TIMEGAN,2,232.08918571472168
0.1395627,0.035672955,0.18887286,39.23548758029938,0.0570049547891738,Cockatoo_industrial_Nathaniel_start0_2160,50,CGAN,2,313.883900642395
0.1019998,0.04784468,0.21873426,81.08367323875427,0.2133985200143991,Cockatoo_industrial_Nathaniel_start0_2160,70,Real Data,2,648.6693859100342
0.12224278,0.038702987,0.19673075,62.546104192733765,0.36369462294176,Cockatoo_industrial_Nathaniel_start0_2160,70,VAEGAN,2,500.3688335418701
0.06556745,0.018377056,0.135562,23.2029914855957,0.6978677174692759,Cockatoo_industrial_Nathaniel_start0_2160,70,DDPM,2,185.6239318847656
0.038717568,0.010713888,0.10350791,15.375936031341553,0.8238558395423752,Cockatoo_industrial_Nathaniel_start0_2160,70,cddpm,5,123.00748825073242
0.16962703,0.05091134,0.22563541,66.48547649383545,0.1629802618078969,Cockatoo_industrial_Nathaniel_start0_2160,70,TIMEGAN,2,531.8838119506836
0.17321931,0.056579366,0.23786418,30.413788557052612,0.0697938608898949,Cockatoo_industrial_Nathaniel_start0_2160,70,CGAN,2,243.3103084564209
0.27731872,0.15825485,0.39781258,269.69778537750244,-0.1185081631104378,Cockatoo_industrial_Nathaniel_start0_2160,90,Real Data,2,2157.5822830200195
0.21059933,0.07689289,0.27729568,118.64696741104125,0.4565391082124015,Cockatoo_industrial_Nathaniel_start0_2160,90,VAEGAN,2,949.17573928833
0.24031268,0.124071725,0.35223818,232.42170810699463,0.1230901612754807,Cockatoo_industrial_Nathaniel_start0_2160,90,DDPM,2,1859.373664855957
0.11833021,0.036814224,0.19187033,54.57589626312256,0.7398056987209312,Cockatoo_industrial_Nathaniel_start0_2160,90,cddpm,5,436.60717010498047
0.18334578,0.07357292,0.27124327,97.29028940200806,0.480003861620884,Cockatoo_industrial_Nathaniel_start0_2160,90,TIMEGAN,2,778.3223152160645
0.2124099,0.07917056,0.28137264,133.8405728340149,0.4404410215553456,Cockatoo_industrial_Nathaniel_start0_2160,90,CGAN,2,1070.7245826721191
0.21176375,0.060186055,0.24532846,86.86639666557312,0.0365102160574506,Cockatoo_industrial_Nathaniel_start4000_2160,30,Real Data,2,694.931173324585
0.1984248,0.05134776,0.22660044,82.32367038726807,0.1779983411549514,Cockatoo_industrial_Nathaniel_start4000_2160,30,VAEGAN,2,658.5893630981445
0.11060808,0.020029135,0.14152433,27.92823612689972,0.6793631780033502,Cockatoo_industrial_Nathaniel_start4000_2160,30,DDPM,2,223.42588901519775
0.09906686,0.01843863,0.13578892,17.650923132896423,0.7048248141074693,Cockatoo_industrial_Nathaniel_start4000_2160,30,cddpm,5,141.2073850631714
0.2150713,0.058396854,0.24165441,99.59030747413635,0.0651527484052407,Cockatoo_industrial_Nathaniel_start4000_2160,30,TIMEGAN,2,796.7224597930908
0.21034755,0.05661919,0.23794787,93.93221735954285,0.0936105450084137,Cockatoo_industrial_Nathaniel_start4000_2160,30,CGAN,2,751.4577388763428
0.21013553,0.059011348,0.24292251,76.56410932540894,0.0981217774462609,Cockatoo_industrial_Nathaniel_start4000_2160,50,Real Data,2,612.5128746032715
0.20111355,0.062369235,0.24973834,44.01138722896576,0.0468027530935601,Cockatoo_industrial_Nathaniel_start4000_2160,50,VAEGAN,2,352.0910978317261
0.09297744,0.015736056,0.12544344,17.898273468017578,0.7595037677902094,Cockatoo_industrial_Nathaniel_start4000_2160,50,DDPM,2,143.18618774414062
0.09004207,0.016225273,0.12737846,10.850118100643158,0.752026977851378,Cockatoo_industrial_Nathaniel_start4000_2160,50,cddpm,5,86.80094480514526
0.19928698,0.052229077,0.22853681,75.46975612640381,0.2017761082103187,Cockatoo_industrial_Nathaniel_start4000_2160,50,TIMEGAN,2,603.7580490112305
0.19182324,0.05946823,0.24386108,43.84998679161072,0.0911391697602793,Cockatoo_industrial_Nathaniel_start4000_2160,50,CGAN,2,350.79989433288574
0.21297581,0.05938963,0.24369988,74.21165108680725,0.1197281348328642,Cockatoo_industrial_Nathaniel_start4000_2160,70,Real Data,2,593.693208694458
0.19253343,0.055954132,0.23654626,39.28081393241882,0.1706488932216777,Cockatoo_industrial_Nathaniel_start4000_2160,70,VAEGAN,2,314.2465114593506
0.08012661,0.012308142,0.110942066,13.92022967338562,0.8175689519508569,Cockatoo_industrial_Nathaniel_start4000_2160,70,DDPM,2,111.36183738708496
0.07557177,0.011342632,0.106501795,10.058959573507309,0.8318797362842885,Cockatoo_industrial_Nathaniel_start4000_2160,70,cddpm,5,80.47167658805847
0.1484657,0.029723473,0.17240497,51.32167339324951,0.5594392927910219,Cockatoo_industrial_Nathaniel_start4000_2160,70,TIMEGAN,2,410.5733871459961
0.16068207,0.046183776,0.21490411,18.515191972255703,0.3154649716406326,Cockatoo_industrial_Nathaniel_start4000_2160,70,CGAN,2,148.12153577804563
0.21414334,0.06022924,0.24541646,50.55463910102844,0.2345571779036517,Cockatoo_industrial_Nathaniel_start4000_2160,90,Real Data,2,404.43711280822754
0.13331646,0.03044415,0.17448252,19.385355710983276,0.6130906842471395,Cockatoo_industrial_Nathaniel_start4000_2160,90,VAEGAN,2,155.0828456878662
0.08815318,0.01776037,0.13326804,10.501893609762192,0.7742865908549279,Cockatoo_industrial_Nathaniel_start4000_2160,90,DDPM,2,84.01514887809753
0.08132245,0.015096715,0.12286869,9.862945973873138,0.8081385270478756,Cockatoo_industrial_Nathaniel_start4000_2160,90,cddpm,5,78.90356779098511
0.13439205,0.029831631,0.17271836,24.16999787092209,0.6208750818196851,Cockatoo_industrial_Nathaniel_start4000_2160,90,TIMEGAN,2,193.3599829673767
0.16870856,0.04793921,0.21895024,20.273590087890625,0.3907490703540162,Cockatoo_industrial_Nathaniel_start4000_2160,90,CGAN,2,162.188720703125
0.18828836,0.05206634,0.2281805,3.3794011920690536,-0.2489416148927508,Eagle_education_Edith_start4000_2160,30,Real Data,2,27.03520953655243
0.14893578,0.032699894,0.18083112,2.906222455203533,0.2156111612144362,Eagle_education_Edith_start4000_2160,30,VAEGAN,2,23.249779641628265
0.09341955,0.016288295,0.1276256,1.88557468354702,0.6092844430520812,Eagle_education_Edith_start4000_2160,30,DDPM,2,15.08459746837616
0.06527559,0.008564902,0.09254675,1.4259944669902325,0.7945493872499232,Eagle_education_Edith_start4000_2160,30,cddpm,5,11.40795573592186
0.14951967,0.033323035,0.18254597,3.1975872814655304,0.2006636049853365,Eagle_education_Edith_start4000_2160,30,TIMEGAN,2,25.580698251724243
0.15693806,0.03491497,0.18685548,3.169044479727745,0.1624770427622827,Eagle_education_Edith_start4000_2160,30,CGAN,2,25.35235583782196
0.15583761,0.032777537,0.18104568,3.182109445333481,0.0831075292095853,Eagle_education_Edith_start4000_2160,50,Real Data,2,25.456875562667847
0.13026276,0.023771415,0.15417981,2.815049886703491,0.335037577916889,Eagle_education_Edith_start4000_2160,50,VAEGAN,2,22.52039909362793
0.0705963,0.009581531,0.097885296,1.5457993373274805,0.7319739305515699,Eagle_education_Edith_start4000_2160,50,DDPM,2,12.366394698619844
0.053228293,0.006315038,0.079467215,1.1995741166174412,0.8233481992028632,Eagle_education_Edith_start4000_2160,50,cddpm,5,9.59659293293953
0.1328714,0.024576496,0.15676893,2.900260128080845,0.3125168675640786,Eagle_education_Edith_start4000_2160,50,TIMEGAN,2,23.20208102464676
0.12033839,0.021699078,0.14730607,2.77099683880806,0.3930074171325638,Eagle_education_Edith_start4000_2160,50,CGAN,2,22.16797471046448
0.14487791,0.031028714,0.1761497,2.9932746663689613,0.1814729230159677,Eagle_education_Edith_start4000_2160,70,Real Data,2,23.94619733095169
0.13504007,0.02679603,0.16369493,2.6677507907152176,0.2931297433416722,Eagle_education_Edith_start4000_2160,70,VAEGAN,2,21.34200632572174
0.07251581,0.010322994,0.10160214,1.4508876018226144,0.7276828627765384,Eagle_education_Edith_start4000_2160,70,DDPM,2,11.607100814580916
0.051509447,0.005957783,0.07718668,1.140599511563778,0.8428356595909605,Eagle_education_Edith_start4000_2160,70,cddpm,5,9.124796092510223
0.12029088,0.021341782,0.14608827,2.3013776168227196,0.4370109157641744,Eagle_education_Edith_start4000_2160,70,TIMEGAN,2,18.411020934581757
0.09686836,0.016513236,0.12850383,1.94120854139328,0.5643863632784001,Eagle_education_Edith_start4000_2160,70,CGAN,2,15.52966833114624
0.1239671,0.019398147,0.13927723,2.859441563487053,0.2769030194892866,Eagle_education_Edith_start4000_2160,90,Real Data,2,22.875532507896423
0.08545202,0.010531917,0.10262513,2.0080003887414932,0.607405934309055,Eagle_education_Edith_start4000_2160,90,VAEGAN,2,16.064003109931946
0.051937997,0.0048566842,0.069689915,1.200791634619236,0.8189593203595866,Eagle_education_Edith_start4000_2160,90,DDPM,2,9.606333076953888
0.044717807,0.0035655587,0.0597123,0.9703529067337513,0.8670881074911175,Eagle_education_Edith_start4000_2160,90,cddpm,5,7.76282325387001
0.07958553,0.009307328,0.09647449,1.737227477133274,0.6530544633144957,Eagle_education_Edith_start4000_2160,90,TIMEGAN,2,13.897819817066193
0.10139574,0.016666574,0.12909909,2.0918982103466988,0.3787267792897769,Eagle_education_Edith_start4000_2160,90,CGAN,2,16.73518568277359
0.17949878,0.046063367,0.21462378,3.6890849471092224,-0.2266574953567541,Eagle_education_Edith_start8000_2160,30,Real Data,2,29.51267957687378
0.1434852,0.02787396,0.16695496,3.7635505199432373,0.2577225566406088,Eagle_education_Edith_start8000_2160,30,VAEGAN,2,30.1084041595459
0.07476902,0.009410188,0.09700612,1.8463002517819405,0.7494087464771898,Eagle_education_Edith_start8000_2160,30,DDPM,2,14.770402014255524
0.05464868,0.005820963,0.076295234,1.3281872496008873,0.8449890214575884,Eagle_education_Edith_start8000_2160,30,cddpm,5,10.625497996807098
0.15168051,0.030834818,0.17559846,4.000887647271156,0.1788754596690959,Eagle_education_Edith_start8000_2160,30,TIMEGAN,2,32.00710117816925
0.1362273,0.02572926,0.16040343,3.683582693338394,0.3148353792526426,Eagle_education_Edith_start8000_2160,30,CGAN,2,29.468661546707153
0.23601763,0.08110954,0.28479737,4.210721701383591,-1.2655922956484646,Eagle_education_Edith_start8000_2160,50,Real Data,2,33.685773611068726
0.14249685,0.02738453,0.16548271,3.040095418691635,0.2350815426410828,Eagle_education_Edith_start8000_2160,50,VAEGAN,2,24.32076334953308
0.08894566,0.0130317835,0.114156835,1.809460110962391,0.6359896847970145,Eagle_education_Edith_start8000_2160,50,DDPM,2,14.475680887699127
0.05471975,0.006171368,0.07855806,1.192484423518181,0.8276182490026762,Eagle_education_Edith_start8000_2160,50,cddpm,5,9.539875388145449
0.14321162,0.027198264,0.16491896,3.2030779868364334,0.2402844222320728,Eagle_education_Edith_start8000_2160,50,TIMEGAN,2,25.624623894691467
0.15168114,0.030710762,0.17524487,3.301219269633293,0.1421716477020579,Eagle_education_Edith_start8000_2160,50,CGAN,2,26.409754157066345
0.15060623,0.02948613,0.17171526,3.450198844075203,0.1560797176738978,Eagle_education_Edith_start8000_2160,70,Real Data,2,27.601590752601624
0.15019384,0.031215841,0.17668006,2.962123788893223,0.106573850609606,Eagle_education_Edith_start8000_2160,70,VAEGAN,2,23.696990311145782
0.061034027,0.006905267,0.083097935,1.2776365503668785,0.8023648700589255,Eagle_education_Edith_start8000_2160,70,DDPM,2,10.221092402935028
0.048979737,0.0044759484,0.066902526,1.027824729681015,0.8718942237948069,Eagle_education_Edith_start8000_2160,70,cddpm,5,8.22259783744812
