Building,Sparsity,Method,KL_oridata,MMD_oridata,KL_testdata,MMD_testdata
Cockatoo_industrial_Nathaniel_start8000_4320,90,timegan,0.19818107038384505,0.09096084209046697,0.48364568811606695,0.1442445051103809
Cockatoo_industrial_Nathaniel_start8000_4320,90,cgan,0.18245432180278057,0.11792462067622257,0.4307578591869044,0.16709228487050332
Cockatoo_industrial_Nathaniel_start8000_4320,90,wgan,0.23337223979039493,0.19557728153359222,0.4699884041585645,0.2326326555532004
Eagle_lodging_Andy_start0_4320,30,diffts-fft,0.14477064277051058,0.06122374253218762,0.4298386450591993,0.1806842896843535
Eagle_lodging_Andy_start0_4320,30,diffts,0.16771916231199974,0.07117691900853426,0.4482279440836608,0.18734845918102064
Eagle_lodging_Andy_start0_4320,30,timegan,0.2688412276099474,0.1493418906116654,0.4320508070286557,0.141270286591642
Eagle_lodging_Andy_start0_4320,30,cgan,0.2768876514168034,0.24520972231446958,0.3947302789973685,0.22520186834832295
Eagle_lodging_Andy_start0_4320,30,wgan,0.24143776203566245,0.20354703666227006,0.32808454177977214,0.18103343528128232
Eagle_lodging_Andy_start0_4320,50,diffts-fft,0.15549519707579132,0.057244211695007596,0.7532655967419043,0.17964685851302015
Eagle_lodging_Andy_start0_4320,50,diffts,0.15932380206120314,0.07725111071759393,0.7919744964594667,0.1918058545365882
Eagle_lodging_Andy_start0_4320,50,timegan,0.3364339627631967,0.34737767572216116,1.151639659919367,0.32366045027210333
Eagle_lodging_Andy_start0_4320,50,cgan,0.30112440009749675,0.29736335420298765,0.992699395389483,0.2776029941456972
Eagle_lodging_Andy_start0_4320,50,wgan,2.441686867808628,0.937081828955684,2.6912308117752266,0.9383411251901904
Eagle_lodging_Andy_start0_4320,70,diffts-fft,0.14738088215410935,0.05052612251543252,1.2459997268626473,0.20562608387763112
Eagle_lodging_Andy_start0_4320,70,diffts,0.14153589546252357,0.07592951613251875,1.174641785306922,0.2216512262351607
Eagle_lodging_Andy_start0_4320,70,timegan,0.2019132064450486,0.11337082061014192,1.353042670071385,0.19601677797153147
Eagle_lodging_Andy_start0_4320,70,cgan,0.2523563221154255,0.25996007323252546,1.4646671359230063,0.27777406200910987
Eagle_lodging_Andy_start0_4320,70,wgan,0.2697245333784466,0.26201054083627623,1.7890943124544816,0.2981269399780967
Eagle_lodging_Andy_start0_4320,90,diffts-fft,0.1563359265716791,0.05264776487138108,2.1061493341143183,0.19773635403050932
Eagle_lodging_Andy_start0_4320,90,diffts,0.13857600756365257,0.07562618639776718,1.884826356685872,0.2211475292473572
Eagle_lodging_Andy_start0_4320,90,timegan,0.20027574564232342,0.1266885446472765,2.15795926220792,0.21518290406010082
Eagle_lodging_Andy_start0_4320,90,cgan,0.21183484565440608,0.2602889370123448,2.288016551652167,0.32287064065126025
Eagle_lodging_Andy_start0_4320,90,wgan,0.277943744900391,0.1526974884633199,2.3915951264569952,0.22931912138455138
Fox_lodging_Angla_start8000_4320,30,diffts-fft,0.24865591196825337,0.07266310884209004,0.2972617820051194,0.21222274887441914
Fox_lodging_Angla_start8000_4320,30,diffts,0.3866473592923776,0.09704436436200002,0.41050413777007455,0.23459920134146772
Fox_lodging_Angla_start8000_4320,30,timegan,0.41741230581545524,0.18644342722616294,0.299896335816483,0.15893840243564306
Fox_lodging_Angla_start8000_4320,30,cgan,0.5692617271601729,0.42554061420101535,0.46234974684874225,0.45347297359323435
Fox_lodging_Angla_start8000_4320,30,wgan,0.5274233008344928,0.3112613685132714,0.3898547014740993,0.332751809434162
Fox_lodging_Angla_start8000_4320,50,diffts-fft,0.22108022749013517,0.04682141310090151,0.35727171696823895,0.20917253041943246
Fox_lodging_Angla_start8000_4320,50,diffts,0.3029950252378179,0.07125039830334896,0.4276662783686323,0.22703256168863603
Fox_lodging_Angla_start8000_4320,50,timegan,0.3227117586402576,0.12342050911547067,0.35895983463248543,0.1851830435162971
Fox_lodging_Angla_start8000_4320,50,cgan,0.46281473917471877,0.4092023135579729,0.47854066055217254,0.4627376249512282
Fox_lodging_Angla_start8000_4320,50,wgan,0.4630714903418521,0.27302119975275707,0.3828379692286293,0.2778239428794502
Fox_lodging_Angla_start8000_4320,70,diffts-fft,0.23502948343848543,0.04958217525727325,0.37660417405001,0.23311622114856173
Fox_lodging_Angla_start8000_4320,70,diffts,0.2977893958556685,0.07080306738278166,0.4371344657504689,0.24649137612359828
Fox_lodging_Angla_start8000_4320,70,timegan,0.3237371564102007,0.13342233602866613,0.5208017006921414,0.1697559561725084
Fox_lodging_Angla_start8000_4320,70,cgan,0.7100680077970469,0.43333468021377536,1.0985126549302722,0.44986595366496873
Fox_lodging_Angla_start8000_4320,70,wgan,0.309498048930812,0.24937884718105258,0.39525324371228926,0.32185148995095714
Fox_lodging_Angla_start8000_4320,90,diffts-fft,0.1859201488327563,0.044539464816544236,0.9887018803434016,0.27942976518279405
Fox_lodging_Angla_start8000_4320,90,diffts,0.1944485307483201,0.06795964610396459,1.0796969365358164,0.2890211114970973
Fox_lodging_Angla_start8000_4320,90,timegan,0.2913128634851045,0.08861049165770483,1.3133366476639274,0.2554855308092494
Fox_lodging_Angla_start8000_4320,90,cgan,0.8557947273257933,0.5105964451145004,2.892156388750893,0.5948634144631858
Fox_lodging_Angla_start8000_4320,90,wgan,0.29623643733129557,0.2115421006886132,1.138019291662397,0.3224109138717127
Fox_lodging_Frances_start0_4320,30,diffts-fft,0.17337097805847868,0.05119114269234794,0.24633051162132635,0.22869639478286294
Fox_lodging_Frances_start0_4320,30,diffts,0.18840730050234464,0.07121765423791762,0.26923380126098134,0.24492675033011224
Fox_lodging_Frances_start0_4320,30,timegan,0.23684583323912517,0.27514500802474634,0.24103885691815258,0.24782716241411573
Fox_lodging_Frances_start0_4320,30,cgan,2.3310987874613063,0.9169372807857269,2.272115036456059,0.8391585799460711
Fox_lodging_Frances_start0_4320,30,wgan,0.3617417479721012,0.27016104946636144,0.360292630089214,0.2946343855845285
Fox_lodging_Frances_start0_4320,50,diffts-fft,0.1796861600399699,0.047184579934881676,0.23106666348080346,0.21156895899084757
Fox_lodging_Frances_start0_4320,50,diffts,0.20714467201057826,0.0737037761361129,0.2787537318737141,0.22851402499517667
Fox_lodging_Frances_start0_4320,50,timegan,0.3146821355674099,0.15356996566597486,0.28308602987377696,0.15954545857478528
Fox_lodging_Frances_start0_4320,50,cgan,0.517331761164139,0.4494202382210129,0.4434133147484964,0.4724521039665207
Fox_lodging_Frances_start0_4320,50,wgan,0.37092250396141246,0.17546396908358913,0.311852347195885,0.21912692291739072
Fox_lodging_Frances_start0_4320,70,diffts-fft,0.1733943069373129,0.05785933657278535,0.46830866272962607,0.24820512896792754
Fox_lodging_Frances_start0_4320,70,diffts,0.18536777409553395,0.10156695201027845,0.5412972976756435,0.272799880913769
Fox_lodging_Frances_start0_4320,70,timegan,0.34585208345745216,0.21496293073571018,0.623236640509967,0.31667891575615376
Fox_lodging_Frances_start0_4320,70,cgan,0.3636575476327654,0.24185515747545272,0.34075663053218713,0.27483563877140876
Fox_lodging_Frances_start0_4320,70,wgan,2.5274554102380544,0.8720425763359345,3.0390754403126383,0.9316950074293082
Fox_lodging_Frances_start0_4320,90,diffts-fft,0.15812333245450805,0.059719474534565775,0.8062521850862812,0.2636774952624994
Fox_lodging_Frances_start0_4320,90,diffts,0.16730620855928924,0.11800634681756313,0.8308529249081666,0.30521464159978423
Fox_lodging_Frances_start0_4320,90,timegan,0.28428684432961704,0.19485698077418653,1.3182707847461528,0.300059223375551
Fox_lodging_Frances_start0_4320,90,cgan,0.2819093117111041,0.34375226733579506,1.202327070584812,0.41101594076494447
Fox_lodging_Frances_start0_4320,90,wgan,2.691776688699778,0.8772030689091946,3.719666948883794,0.9822339796436275
Hog_public_Kevin_start8000_4320,30,diffts-fft,0.2080185585615808,0.06656165611368214,0.24317517782459025,0.20234889514392285
Hog_public_Kevin_start8000_4320,30,diffts,0.21244290773966276,0.09711173098164559,0.23943934395089417,0.22646001937710433
Hog_public_Kevin_start8000_4320,30,timegan,0.607342974641913,0.2050706507853706,0.3050747570566238,0.17794780409312866
Hog_public_Kevin_start8000_4320,30,cgan,0.3840340312214556,0.3517137805784046,0.26208643584358776,0.33011875078035297
Hog_public_Kevin_start8000_4320,30,wgan,0.44015138313720564,0.24617831498055057,0.2847042662990118,0.2219912499480698
Hog_public_Kevin_start8000_4320,50,diffts-fft,0.24435464149605027,0.09151995770901114,0.234056450059289,0.2731853088593245
Hog_public_Kevin_start8000_4320,50,diffts,0.26916980075596136,0.15458091670239796,0.25601857056875926,0.3225372223855469
Hog_public_Kevin_start8000_4320,50,timegan,0.3678474368831368,0.27197510160397137,0.29398301010214367,0.283384596366376
Hog_public_Kevin_start8000_4320,50,cgan,0.4624712823635311,0.35891107962445107,0.3197290068614618,0.393363799832843
Hog_public_Kevin_start8000_4320,50,wgan,2.5176811065089413,0.8657714954181004,2.751327532373902,0.9325816886484212
Hog_public_Kevin_start8000_4320,70,diffts-fft,0.13511625932226484,0.08519300430588846,0.30264068143494327,0.2571793752522006
Hog_public_Kevin_start8000_4320,70,diffts,0.16746185857069748,0.15989328953181015,0.355319289060756,0.3149636380850768
Hog_public_Kevin_start8000_4320,70,timegan,0.29953805370476466,0.2535371714020018,0.31999113538099244,0.3140955542807565
Hog_public_Kevin_start8000_4320,70,cgan,0.22528247589209302,0.3085456011926913,0.3052683461684448,0.3795800311528877
Hog_public_Kevin_start8000_4320,70,wgan,2.770014964375565,0.8722165467692017,3.015793395123214,0.9541355712707237
Hog_public_Kevin_start8000_4320,90,diffts-fft,0.12264036773786828,0.08803942700670932,0.5573671523641078,0.2762832447043928
Hog_public_Kevin_start8000_4320,90,diffts,0.1559721201644579,0.17920159630435367,0.5874514271351629,0.3377870758926013
Hog_public_Kevin_start8000_4320,90,timegan,0.20003482666643999,0.18826494911888553,0.8587054174800826,0.23179466316464498
Hog_public_Kevin_start8000_4320,90,cgan,0.4161089923697714,0.28211051463655207,0.6585274602895439,0.38924868207615493
Hog_public_Kevin_start8000_4320,90,wgan,0.3553693325672658,0.28764599403960617,0.4970738504831904,0.3548521020796421
Rat_public_Alexander_start0_4320,30,diffts-fft,0.187261496328331,0.06289201354761223,0.8023563450804679,0.2399282280815065
Rat_public_Alexander_start0_4320,30,diffts,0.1859872807029238,0.10393631969465551,0.7757266458115306,0.2644942555711297
Rat_public_Alexander_start0_4320,30,timegan,0.3499629650160265,0.24149962711309803,0.7820198012253641,0.25139279563326633
Rat_public_Alexander_start0_4320,30,cgan,0.31089089318845337,0.3976965740448125,0.47447221161932807,0.3971547733681112
Rat_public_Alexander_start0_4320,30,wgan,0.3669003690697654,0.31115071693243956,0.598840703845365,0.29475669777173125
Rat_public_Alexander_start0_4320,50,diffts-fft,0.16548912440953223,0.05497884107252951,0.8707300992026092,0.22653865273238394
Rat_public_Alexander_start0_4320,50,diffts,0.16522189955157476,0.10308337467085732,0.8244267977793686,0.2574728251899809
Rat_public_Alexander_start0_4320,50,timegan,0.2515286796082777,0.14567136607207226,0.8683557378716866,0.18385206284163022
Rat_public_Alexander_start0_4320,50,cgan,0.2850568737548707,0.327149775038364,0.6659572781615674,0.3379294709603503
Rat_public_Alexander_start0_4320,50,wgan,0.41629208340001883,0.2936489620799005,0.7224910878106015,0.3043492998552421
Rat_public_Alexander_start0_4320,70,diffts-fft,0.1568296944321561,0.06033371009280506,1.1943797228598474,0.24471589253589335
Rat_public_Alexander_start0_4320,70,diffts,0.1652666687569426,0.1237180345995121,0.9943935079150883,0.28858202438775854
Rat_public_Alexander_start0_4320,70,timegan,0.311689384892624,0.2738675962527378,1.2196442400761325,0.32574256244497873
Rat_public_Alexander_start0_4320,70,cgan,0.301434311369806,0.23387359638894428,0.7747143421868704,0.27285956616542173
Rat_public_Alexander_start0_4320,70,wgan,0.39615063731202166,0.4367521645969298,1.2249043943441715,0.5064711400224743
Rat_public_Alexander_start0_4320,90,diffts-fft,0.14905838409884878,0.06973577731887044,1.7590918722589868,0.28673739748615157
Rat_public_Alexander_start0_4320,90,diffts,0.16779720631753509,0.136441925712427,1.7249675269040077,0.33042563447758083
Rat_public_Alexander_start0_4320,90,timegan,0.24540693052087328,0.267447448438248,1.6855733913183657,0.36937596141916806
Rat_public_Alexander_start0_4320,90,cgan,0.32103445870764447,0.3016369106833789,2.1593013436883863,0.38422071737020375
Rat_public_Alexander_start0_4320,90,wgan,0.2590852427904058,0.28442868040057107,1.9415578564582103,0.3679357793164451
Rat_public_Alexander_start8000_4320,30,diffts-fft,0.6591410049852982,0.07642062965477073,2.790030474477593,0.18178058912297823
Rat_public_Alexander_start8000_4320,30,diffts,0.9160486665634873,0.12623048002354226,3.823375323764062,0.22143094283592857
Rat_public_Alexander_start8000_4320,30,timegan,0.34207954859699063,0.373368074239897,0.2616690424234868,0.38413939797538504
Rat_public_Alexander_start8000_4320,30,cgan,0.38761546447648954,0.44579486879781227,0.3269400892065054,0.4394994080284983
Rat_public_Alexander_start8000_4320,30,wgan,1.7390397254538332,0.895977677800294,1.6755260483967744,0.8927582882027508
Rat_public_Alexander_start8000_4320,50,diffts-fft,0.8438315692955249,0.10278130361959488,3.4327704501004255,0.23484945888728345
Rat_public_Alexander_start8000_4320,50,diffts,1.0074717746654995,0.1969273006126154,4.0065847825190115,0.30914042781358136
Rat_public_Alexander_start8000_4320,50,timegan,0.29804107194759993,0.1602466379150346,0.19957764834399805,0.1648920672831942
Rat_public_Alexander_start8000_4320,50,cgan,2.4421626020518854,0.8781683636742458,2.4061946691234724,0.9219447247359318
Rat_public_Alexander_start8000_4320,50,wgan,0.38120180050011626,0.3026655156432532,0.2982987491123521,0.26833952192224486
Rat_public_Alexander_start8000_4320,70,diffts-fft,0.6838940578626073,0.1410688416848993,2.740203408866974,0.32343579368294834
Rat_public_Alexander_start8000_4320,70,diffts,0.9249606039366031,0.23808728792299333,3.6022636729029696,0.39441351619093007
Rat_public_Alexander_start8000_4320,70,timegan,0.28912189074179245,0.2489304183215292,0.4854008410937383,0.29156755068185297
Rat_public_Alexander_start8000_4320,70,cgan,0.37044230347240076,0.4578936225724086,0.5125617774429579,0.4234012884637958
Rat_public_Alexander_start8000_4320,70,wgan,0.7175839959057885,0.6191724735378265,0.6057450405599891,0.6242547023788731
Rat_public_Alexander_start8000_4320,90,diffts-fft,0.9052723396669163,0.14529916362875409,3.9276769379159977,0.3531660060223824
Rat_public_Alexander_start8000_4320,90,diffts,1.1143660307695658,0.2619225257941617,4.486355629894622,0.43102400720023154
Rat_public_Alexander_start8000_4320,90,timegan,0.23788083096061613,0.18422943687901955,1.0822192367885977,0.33901571213540826
Rat_public_Alexander_start8000_4320,90,cgan,0.40230144701123266,0.44902981218711835,1.5422842214699561,0.4423732732178755
Rat_public_Alexander_start8000_4320,90,wgan,2.4129217452641027,0.8890846274970773,2.578738244944499,0.9860720870047628
